observationAbout,observationDate,value,variableMeasured,unit,measurementMethod
country/CHL,2020,56117400000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CHL,2020,0.2528,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CHL,2021,59501700000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CHL,2021,0.2756,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CHL,2021,6.03,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CHN,2020,1176733100000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CHN,2020,5.3009,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CHN,2021,1572015900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CHN,2021,7.2811,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CHN,2021,33.59,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CXR,2020,300000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CXR,2020,0,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CXR,2021,0,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CCK,2020,0,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CCK,2021,0,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CCK,2021,0,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COL,2020,73976900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COL,2020,0.3333,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COL,2021,63846000000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COL,2021,0.2957,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COL,2021,-13.69,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/COM,2020,1338400000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COM,2020,0.006,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COM,2021,1349100000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COM,2021,0.0062,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COM,2021,0.8,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/COD,2020,25005200000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COD,2020,0.1126,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COD,2021,31798300000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COD,2021,0.1473,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COD,2021,27.17,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/COG,2020,8006000000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COG,2020,0.0361,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COG,2021,8120800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COG,2021,0.0376,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COG,2021,1.43,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/COK,2020,22200000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COK,2020,0.0001,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COK,2021,5300000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COK,2021,0,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COK,2021,-76.08,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CRI,2020,8979700000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CRI,2020,0.0405,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CRI,2021,8438500000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CRI,2021,0.0391,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CRI,2021,-6.03,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CIV,2020,29406000000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CIV,2020,0.1325,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CIV,2021,43311300000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CIV,2021,0.2006,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CIV,2021,47.29,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/HRV,2020,10432000000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/HRV,2020,0.047,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/HRV,2021,10497500000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/HRV,2021,0.0486,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/HRV,2021,0.63,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CUB,2020,3365300000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CUB,2020,0.0152,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CUB,2021,1509500000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CUB,2021,0.007,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CUB,2021,-55.14,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CYP,2020,30890700000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CYP,2020,0.1392,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CYP,2021,6683000000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CYP,2021,0.031,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CYP,2021,-78.37,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CZE,2020,35194800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CZE,2020,0.1585,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CZE,2021,35935900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CZE,2021,0.1664,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CZE,2021,2.11,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/DNK,2020,51985700000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/DNK,2020,0.2342,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/DNK,2021,55818200000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/DNK,2021,0.2585,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/DNK,2021,7.37,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/DJI,2020,22339000000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/DJI,2020,0.1006,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/DJI,2021,25701800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/DJI,2021,0.119,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/DJI,2021,15.05,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/DOM,2020,15103700000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/DOM,2020,0.068,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/DOM,2021,15457500000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/DOM,2021,0.0716,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/DOM,2021,2.34,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/DMA,2020,153000000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/DMA,2020,0.0007,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/DMA,2021,137500000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/DMA,2021,0.0006,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/DMA,2021,-10.13,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/ECU,2020,17912100000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ECU,2020,0.0807,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ECU,2021,15364800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ECU,2021,0.0712,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ECU,2021,-14.22,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/EGY,2020,177241000000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/EGY,2020,0.7984,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/EGY,2021,167601900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/EGY,2021,0.7763,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/EGY,2021,-5.44,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SLV,2020,5625500000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SLV,2020,0.0253,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SLV,2021,6211400000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SLV,2021,0.0288,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SLV,2021,10.41,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/GNQ,2020,777100000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/GNQ,2020,0.0035,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/GNQ,2021,1050600000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/GNQ,2021,0.0049,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/GNQ,2021,35.19,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/ERI,2020,420100000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ERI,2020,0.0019,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ERI,2021,700300000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ERI,2021,0.0032,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ERI,2021,66.69,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/EST,2020,4629800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/EST,2020,0.0209,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/EST,2021,3843900000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/EST,2021,0.0178,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/EST,2021,-16.97,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/ETH,2020,56545100000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ETH,2020,0.2547,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ETH,2021,50697600000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ETH,2021,0.2348,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ETH,2021,-10.34,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/FLK,2020,5600000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/FLK,2020,0,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/FLK,2021,0,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/FRO,2020,63700000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/FRO,2020,0.0003,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/FRO,2021,20000000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/FRO,2021,0.0001,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/FRO,2021,-68.62,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/FJI,2020,3940300000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/FJI,2020,0.0178,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/FJI,2021,3468300000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/FJI,2021,0.0161,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/FJI,2021,-11.98,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/FIN,2020,19027100000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/FIN,2020,0.0857,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/FIN,2021,21047400000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/FIN,2021,0.0975,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/FIN,2021,10.62,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/GUF,2020,69100000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/GUF,2020,0.0003,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/GUF,2021,131200000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/GUF,2021,0.0006,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/GUF,2021,89.91,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PYF,2020,427400000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PYF,2020,0.0019,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PYF,2021,417700000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PYF,2021,0.0019,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PYF,2021,-2.27,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/FRA,2020,361116000000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/FRA,2020,1.6268,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/FRA,2021,353292200000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/FRA,2021,1.6363,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/FRA,2021,-2.17,dcid:GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/GAB,2020,3220600000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/GAB,2020,0.0145,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/GAB,2021,4343800000,dcid:Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/GAB,2021,0.0201,dcid:Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
