observationAbout,observationDate,value,variableMeasured,unit,measurementMethod
country/IND,2025,0.0011,dcid:Exports_EconomicActivity_LeadPlatesSheetsStripAndFoilLeadPowdersAndFlakes_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,4.82,dcid:GrowthRate_Exports_EconomicActivity_LeadPlatesSheetsStripAndFoilLeadPowdersAndFlakes,Percent,ExportsInUSD
country/IND,2025,148900000,dcid:Exports_EconomicActivity_LeadArticlesNECInChapter787806,INR,ExportsInUSD
country/IND,2025,0.0004,dcid:Exports_EconomicActivity_LeadArticlesNECInChapter787806_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,20.43,dcid:GrowthRate_Exports_EconomicActivity_LeadArticlesNECInChapter787806,Percent,ExportsInUSD
country/IND,2025,56996400000,dcid:Exports_EconomicActivity_ZincUnwrought,INR,ExportsInUSD
country/IND,2025,0.1539,dcid:Exports_EconomicActivity_ZincUnwrought_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,4.27,dcid:GrowthRate_Exports_EconomicActivity_ZincUnwrought,Percent,ExportsInUSD
country/IND,2025,2500000,dcid:Exports_EconomicActivity_ZincWasteAndScrap7902,INR,ExportsInUSD
country/IND,2025,0,dcid:Exports_EconomicActivity_ZincWasteAndScrap7902_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,-58.9,dcid:GrowthRate_Exports_EconomicActivity_ZincWasteAndScrap7902,Percent,ExportsInUSD
country/IND,2025,2639500000,dcid:Exports_EconomicActivity_ZincDustPowdersAndFlakes,INR,ExportsInUSD
country/IND,2025,0.0071,dcid:Exports_EconomicActivity_ZincDustPowdersAndFlakes_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,-9.68,dcid:GrowthRate_Exports_EconomicActivity_ZincDustPowdersAndFlakes,Percent,ExportsInUSD
country/IND,2025,1996900000,dcid:Exports_EconomicActivity_ZincBarsRodsProfilesAndWire7904,INR,ExportsInUSD
country/IND,2025,0.0054,dcid:Exports_EconomicActivity_ZincBarsRodsProfilesAndWire7904_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,18.69,dcid:GrowthRate_Exports_EconomicActivity_ZincBarsRodsProfilesAndWire7904,Percent,ExportsInUSD
country/IND,2025,39400000,dcid:Exports_EconomicActivity_ZincPlatesSheetsStripAndFoil7905,INR,ExportsInUSD
country/IND,2025,0.0001,dcid:Exports_EconomicActivity_ZincPlatesSheetsStripAndFoil7905_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,88.71,dcid:GrowthRate_Exports_EconomicActivity_ZincPlatesSheetsStripAndFoil7905,Percent,ExportsInUSD
country/IND,2025,959600000,dcid:Exports_EconomicActivity_ZincArticlesNECInChapter797907,INR,ExportsInUSD
country/IND,2025,0.0026,dcid:Exports_EconomicActivity_ZincArticlesNECInChapter797907_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,8.74,dcid:GrowthRate_Exports_EconomicActivity_ZincArticlesNECInChapter797907,Percent,ExportsInUSD
country/IND,2025,1184200000,dcid:Exports_EconomicActivity_TinUnwrought,INR,ExportsInUSD
country/IND,2025,0.0032,dcid:Exports_EconomicActivity_TinUnwrought_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,28.89,dcid:GrowthRate_Exports_EconomicActivity_TinUnwrought,Percent,ExportsInUSD
country/IND,2025,700000,dcid:Exports_EconomicActivity_TinWasteAndScrap8002,INR,ExportsInUSD
country/IND,2025,0,dcid:Exports_EconomicActivity_TinWasteAndScrap8002_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,-89.81,dcid:GrowthRate_Exports_EconomicActivity_TinWasteAndScrap8002,Percent,ExportsInUSD
country/IND,2025,745500000,dcid:Exports_EconomicActivity_TinBarsRodsProfilesAndWire8003,INR,ExportsInUSD
country/IND,2025,0.002,dcid:Exports_EconomicActivity_TinBarsRodsProfilesAndWire8003_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,82.55,dcid:GrowthRate_Exports_EconomicActivity_TinBarsRodsProfilesAndWire8003,Percent,ExportsInUSD
country/IND,2025,92600000,dcid:Exports_EconomicActivity_TinArticlesNECInChapter808007,INR,ExportsInUSD
country/IND,2025,0.0003,dcid:Exports_EconomicActivity_TinArticlesNECInChapter808007_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,125.53,dcid:GrowthRate_Exports_EconomicActivity_TinArticlesNECInChapter808007,Percent,ExportsInUSD
country/IND,2025,3975700000,dcid:Exports_EconomicActivity_TungstenWolframArticlesThereofIncludingWasteAn8101,INR,ExportsInUSD
country/IND,2025,0.0107,dcid:Exports_EconomicActivity_TungstenWolframArticlesThereofIncludingWasteAn8101_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,72.93,dcid:GrowthRate_Exports_EconomicActivity_TungstenWolframArticlesThereofIncludingWasteAn8101,Percent,ExportsInUSD
country/IND,2025,1149700000,dcid:Exports_EconomicActivity_MolybdenumArticlesThereofIncludingWasteAndScra8102,INR,ExportsInUSD
country/IND,2025,0.0031,dcid:Exports_EconomicActivity_MolybdenumArticlesThereofIncludingWasteAndScra8102_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,51.33,dcid:GrowthRate_Exports_EconomicActivity_MolybdenumArticlesThereofIncludingWasteAndScra8102,Percent,ExportsInUSD
country/IND,2025,108600000,dcid:Exports_EconomicActivity_TantalumArticlesThereofIncludingWasteAndScrap,INR,ExportsInUSD
country/IND,2025,0.0003,dcid:Exports_EconomicActivity_TantalumArticlesThereofIncludingWasteAndScrap_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,102.85,dcid:GrowthRate_Exports_EconomicActivity_TantalumArticlesThereofIncludingWasteAndScrap,Percent,ExportsInUSD
country/IND,2025,880300000,dcid:Exports_EconomicActivity_MagnesiumArticlesThereofIncludingWasteAndScrap,INR,ExportsInUSD
country/IND,2025,0.0024,dcid:Exports_EconomicActivity_MagnesiumArticlesThereofIncludingWasteAndScrap_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,29.32,dcid:GrowthRate_Exports_EconomicActivity_MagnesiumArticlesThereofIncludingWasteAndScrap,Percent,ExportsInUSD
country/IND,2025,1419400000,dcid:Exports_EconomicActivity_CobaltMattesAndOtherIntermediateProductsOfCoba8105,INR,ExportsInUSD
country/IND,2025,0.0038,dcid:Exports_EconomicActivity_CobaltMattesAndOtherIntermediateProductsOfCoba8105_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,-19.9,dcid:GrowthRate_Exports_EconomicActivity_CobaltMattesAndOtherIntermediateProductsOfCoba8105,Percent,ExportsInUSD
country/IND,2025,2700000,dcid:Exports_EconomicActivity_BismuthArticlesThereofIncludingWasteAndScrap8106,INR,ExportsInUSD
country/IND,2025,0,dcid:Exports_EconomicActivity_BismuthArticlesThereofIncludingWasteAndScrap8106_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,104.39,dcid:GrowthRate_Exports_EconomicActivity_BismuthArticlesThereofIncludingWasteAndScrap8106,Percent,ExportsInUSD
country/IND,2025,848800000,dcid:Exports_EconomicActivity_TitaniumArticlesThereofIncludingWasteAndScrap,INR,ExportsInUSD
country/IND,2025,0.0023,dcid:Exports_EconomicActivity_TitaniumArticlesThereofIncludingWasteAndScrap_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,35.61,dcid:GrowthRate_Exports_EconomicActivity_TitaniumArticlesThereofIncludingWasteAndScrap,Percent,ExportsInUSD
country/IND,2025,18800000,dcid:Exports_EconomicActivity_ZirconiumArticlesThereofIncludingWasteAndScrap,INR,ExportsInUSD
country/IND,2025,0.0001,dcid:Exports_EconomicActivity_ZirconiumArticlesThereofIncludingWasteAndScrap_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,-30.65,dcid:GrowthRate_Exports_EconomicActivity_ZirconiumArticlesThereofIncludingWasteAndScrap,Percent,ExportsInUSD
country/IND,2025,3486100000,dcid:Exports_EconomicActivity_AntimonyArticlesThereofIncludingWasteAndScrap,INR,ExportsInUSD
country/IND,2025,0.0094,dcid:Exports_EconomicActivity_AntimonyArticlesThereofIncludingWasteAndScrap_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,164.42,dcid:GrowthRate_Exports_EconomicActivity_AntimonyArticlesThereofIncludingWasteAndScrap,Percent,ExportsInUSD
country/IND,2025,526300000,dcid:Exports_EconomicActivity_ManganeseArticlesThereofIncludingWasteAndScrap8111,INR,ExportsInUSD
country/IND,2025,0.0014,dcid:Exports_EconomicActivity_ManganeseArticlesThereofIncludingWasteAndScrap8111_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,-6.48,dcid:GrowthRate_Exports_EconomicActivity_ManganeseArticlesThereofIncludingWasteAndScrap8111,Percent,ExportsInUSD
country/IND,2025,465800000,dcid:Exports_EconomicActivity_BerylliumChromiumHafniumRheniumThalliumCadmium,INR,ExportsInUSD
country/IND,2025,0.0013,dcid:Exports_EconomicActivity_BerylliumChromiumHafniumRheniumThalliumCadmium_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,84.26,dcid:GrowthRate_Exports_EconomicActivity_BerylliumChromiumHafniumRheniumThalliumCadmium,Percent,ExportsInUSD
country/IND,2025,44200000,dcid:Exports_EconomicActivity_CermetsArticlesThereofIncludingWasteAndScrap8113,INR,ExportsInUSD
country/IND,2025,0.0001,dcid:Exports_EconomicActivity_CermetsArticlesThereofIncludingWasteAndScrap8113_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,18.86,dcid:GrowthRate_Exports_EconomicActivity_CermetsArticlesThereofIncludingWasteAndScrap8113,Percent,ExportsInUSD
country/IND,2025,3142300000,dcid:Exports_EconomicActivity_ToolsHandSpadesShovelsMattocksPicksHoesForksRakes,INR,ExportsInUSD
country/IND,2025,0.0085,dcid:Exports_EconomicActivity_ToolsHandSpadesShovelsMattocksPicksHoesForksRakes_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,-2.92,dcid:GrowthRate_Exports_EconomicActivity_ToolsHandSpadesShovelsMattocksPicksHoesForksRakes,Percent,ExportsInUSD
country/IND,2025,1282200000,dcid:Exports_EconomicActivity_ToolsHandSawsAndBladesForSawsOfAllKindsIncluding,INR,ExportsInUSD
country/IND,2025,0.0035,dcid:Exports_EconomicActivity_ToolsHandSawsAndBladesForSawsOfAllKindsIncluding_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,3.78,dcid:GrowthRate_Exports_EconomicActivity_ToolsHandSawsAndBladesForSawsOfAllKindsIncluding,Percent,ExportsInUSD
country/IND,2025,5699000000,dcid:Exports_EconomicActivity_ToolsHandFilesRaspsPliersIncludingCuttingPliers,INR,ExportsInUSD
country/IND,2025,0.0154,dcid:Exports_EconomicActivity_ToolsHandFilesRaspsPliersIncludingCuttingPliers_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,7.46,dcid:GrowthRate_Exports_EconomicActivity_ToolsHandFilesRaspsPliersIncludingCuttingPliers,Percent,ExportsInUSD
country/IND,2025,14610700000,dcid:Exports_EconomicActivity_ToolsHandHandOperatedSpannersAndWrenchesInclud8204,INR,ExportsInUSD
country/IND,2025,0.0395,dcid:Exports_EconomicActivity_ToolsHandHandOperatedSpannersAndWrenchesInclud8204_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,14.11,dcid:GrowthRate_Exports_EconomicActivity_ToolsHandHandOperatedSpannersAndWrenchesInclud8204,Percent,ExportsInUSD
country/IND,2025,14621400000,dcid:Exports_EconomicActivity_ToolsHandIncludingGlaziersDiamondsNECBlowLamps,INR,ExportsInUSD
country/IND,2025,0.0395,dcid:Exports_EconomicActivity_ToolsHandIncludingGlaziersDiamondsNECBlowLamps_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,17.29,dcid:GrowthRate_Exports_EconomicActivity_ToolsHandIncludingGlaziersDiamondsNECBlowLamps,Percent,ExportsInUSD
country/IND,2025,617300000,dcid:Exports_EconomicActivity_ToolsHandTwoOrMoreOfHeadingNo8202To8205PutUpIn8206,INR,ExportsInUSD
country/IND,2025,0.0017,dcid:Exports_EconomicActivity_ToolsHandTwoOrMoreOfHeadingNo8202To8205PutUpIn8206_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,18.01,dcid:GrowthRate_Exports_EconomicActivity_ToolsHandTwoOrMoreOfHeadingNo8202To8205PutUpIn8206,Percent,ExportsInUSD
country/IND,2025,30623000000,dcid:Exports_EconomicActivity_ToolsInterchangeableForHandToolsWhetherOrNotPower,INR,ExportsInUSD
country/IND,2025,0.0827,dcid:Exports_EconomicActivity_ToolsInterchangeableForHandToolsWhetherOrNotPower_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,16.04,dcid:GrowthRate_Exports_EconomicActivity_ToolsInterchangeableForHandToolsWhetherOrNotPower,Percent,ExportsInUSD
country/IND,2025,3811800000,dcid:Exports_EconomicActivity_KnivesAndCuttingBladesForMachinesOrForMechanical,INR,ExportsInUSD
country/IND,2025,0.0103,dcid:Exports_EconomicActivity_KnivesAndCuttingBladesForMachinesOrForMechanical_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,24,dcid:GrowthRate_Exports_EconomicActivity_KnivesAndCuttingBladesForMachinesOrForMechanical,Percent,ExportsInUSD
country/IND,2025,9667200000,dcid:Exports_EconomicActivity_ToolsPlatesSticksTipsAndTheLikeForToolsUnmount8209,INR,ExportsInUSD
country/IND,2025,0.0261,dcid:Exports_EconomicActivity_ToolsPlatesSticksTipsAndTheLikeForToolsUnmount8209_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,13.33,dcid:GrowthRate_Exports_EconomicActivity_ToolsPlatesSticksTipsAndTheLikeForToolsUnmount8209,Percent,ExportsInUSD
country/IND,2025,259400000,dcid:Exports_EconomicActivity_ToolsHandOperatedMechanicalAppliancesWeighing18210,INR,ExportsInUSD
country/IND,2025,0.0007,dcid:Exports_EconomicActivity_ToolsHandOperatedMechanicalAppliancesWeighing18210_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,-2.25,dcid:GrowthRate_Exports_EconomicActivity_ToolsHandOperatedMechanicalAppliancesWeighing18210,Percent,ExportsInUSD
country/IND,2025,1840200000,dcid:Exports_EconomicActivity_KnivesWithCuttingBladesSerratedOrNotIncluding8211,INR,ExportsInUSD
country/IND,2025,0.005,dcid:Exports_EconomicActivity_KnivesWithCuttingBladesSerratedOrNotIncluding8211_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,27.55,dcid:GrowthRate_Exports_EconomicActivity_KnivesWithCuttingBladesSerratedOrNotIncluding8211,Percent,ExportsInUSD
country/IND,2025,6913600000,dcid:Exports_EconomicActivity_RazorsAndRazorBladesIncludingRazorBladeBlanksIn,INR,ExportsInUSD
country/IND,2025,0.0187,dcid:Exports_EconomicActivity_RazorsAndRazorBladesIncludingRazorBladeBlanksIn_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,18.37,dcid:GrowthRate_Exports_EconomicActivity_RazorsAndRazorBladesIncludingRazorBladeBlanksIn,Percent,ExportsInUSD
country/IND,2025,65100000,dcid:Exports_EconomicActivity_ScissorsTailorsShearsAndSimilarShearsAndBlades,INR,ExportsInUSD
country/IND,2025,0.0002,dcid:Exports_EconomicActivity_ScissorsTailorsShearsAndSimilarShearsAndBlades_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,-16.47,dcid:GrowthRate_Exports_EconomicActivity_ScissorsTailorsShearsAndSimilarShearsAndBlades,Percent,ExportsInUSD
country/IND,2025,481300000,dcid:Exports_EconomicActivity_CutleryOtherArticlesEGHairClippersButchersOr,INR,ExportsInUSD
country/IND,2025,0.0013,dcid:Exports_EconomicActivity_CutleryOtherArticlesEGHairClippersButchersOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,10.82,dcid:GrowthRate_Exports_EconomicActivity_CutleryOtherArticlesEGHairClippersButchersOr,Percent,ExportsInUSD
country/IND,2025,6309000000,dcid:Exports_EconomicActivity_CutlerySpoonsForksLadlesSkimmersCakeServersFish,INR,ExportsInUSD
country/IND,2025,0.017,dcid:Exports_EconomicActivity_CutlerySpoonsForksLadlesSkimmersCakeServersFish_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,9.45,dcid:GrowthRate_Exports_EconomicActivity_CutlerySpoonsForksLadlesSkimmersCakeServersFish,Percent,ExportsInUSD
country/IND,2025,10250300000,dcid:Exports_EconomicActivity_PadlocksAndLocksKeyCombinationElectricallyOperated,INR,ExportsInUSD
country/IND,2025,0.0277,dcid:Exports_EconomicActivity_PadlocksAndLocksKeyCombinationElectricallyOperated_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,9.45,dcid:GrowthRate_Exports_EconomicActivity_PadlocksAndLocksKeyCombinationElectricallyOperated,Percent,ExportsInUSD
country/IND,2025,36459800000,dcid:Exports_EconomicActivity_BaseMetalMountingsFittingsAndSimilarArticlesFor,INR,ExportsInUSD
country/IND,2025,0.0984,dcid:Exports_EconomicActivity_BaseMetalMountingsFittingsAndSimilarArticlesFor_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,11.16,dcid:GrowthRate_Exports_EconomicActivity_BaseMetalMountingsFittingsAndSimilarArticlesFor,Percent,ExportsInUSD
country/IND,2025,1443000000,dcid:Exports_EconomicActivity_SafesArmouredOrReinforcedStrongBoxesDoorsAndSa8303,INR,ExportsInUSD
country/IND,2025,0.0039,dcid:Exports_EconomicActivity_SafesArmouredOrReinforcedStrongBoxesDoorsAndSa8303_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,83.65,dcid:GrowthRate_Exports_EconomicActivity_SafesArmouredOrReinforcedStrongBoxesDoorsAndSa8303,Percent,ExportsInUSD
country/IND,2025,21100000,dcid:Exports_EconomicActivity_OfficeEquipmentFilingCabinetsCardIndexCabinets8304,INR,ExportsInUSD
country/IND,2025,0.0001,dcid:Exports_EconomicActivity_OfficeEquipmentFilingCabinetsCardIndexCabinets8304_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,-17.16,dcid:GrowthRate_Exports_EconomicActivity_OfficeEquipmentFilingCabinetsCardIndexCabinets8304,Percent,ExportsInUSD
country/IND,2025,1923700000,dcid:Exports_EconomicActivity_StationeryFittingsForLooseLeafBindersOrFilesLetter,INR,ExportsInUSD
country/IND,2025,0.0052,dcid:Exports_EconomicActivity_StationeryFittingsForLooseLeafBindersOrFilesLetter_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,19.89,dcid:GrowthRate_Exports_EconomicActivity_StationeryFittingsForLooseLeafBindersOrFilesLetter,Percent,ExportsInUSD
country/IND,2025,2755900000,dcid:Exports_EconomicActivity_BellsGongsAndTheLikeNonElectricStatuettesOther,INR,ExportsInUSD
country/IND,2025,0.0074,dcid:Exports_EconomicActivity_BellsGongsAndTheLikeNonElectricStatuettesOther_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,9.97,dcid:GrowthRate_Exports_EconomicActivity_BellsGongsAndTheLikeNonElectricStatuettesOther,Percent,ExportsInUSD
country/IND,2025,8758500000,dcid:Exports_EconomicActivity_TubingFlexibleWithOrWithoutFittingsOfBaseMetal8307,INR,ExportsInUSD
country/IND,2025,0.0236,dcid:Exports_EconomicActivity_TubingFlexibleWithOrWithoutFittingsOfBaseMetal8307_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,16.4,dcid:GrowthRate_Exports_EconomicActivity_TubingFlexibleWithOrWithoutFittingsOfBaseMetal8307,Percent,ExportsInUSD
country/IND,2025,1912100000,dcid:Exports_EconomicActivity_ClaspsFramesWithClaspsBucklesBuckleClaspsHooksEyes,INR,ExportsInUSD
country/IND,2025,0.0052,dcid:Exports_EconomicActivity_ClaspsFramesWithClaspsBucklesBuckleClaspsHooksEyes_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,33.54,dcid:GrowthRate_Exports_EconomicActivity_ClaspsFramesWithClaspsBucklesBuckleClaspsHooksEyes,Percent,ExportsInUSD
country/IND,2025,11164200000,dcid:Exports_EconomicActivity_StoppersCapsLidsIncludingCrownCorksScrewCaps,INR,ExportsInUSD
country/IND,2025,0.0301,dcid:Exports_EconomicActivity_StoppersCapsLidsIncludingCrownCorksScrewCaps_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,7.18,dcid:GrowthRate_Exports_EconomicActivity_StoppersCapsLidsIncludingCrownCorksScrewCaps,Percent,ExportsInUSD
country/IND,2025,691200000,dcid:Exports_EconomicActivity_SignPlatesNamePlatesAddressPlatesAndSimilarPla8310,INR,ExportsInUSD
country/IND,2025,0.0019,dcid:Exports_EconomicActivity_SignPlatesNamePlatesAddressPlatesAndSimilarPla8310_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,10.33,dcid:GrowthRate_Exports_EconomicActivity_SignPlatesNamePlatesAddressPlatesAndSimilarPla8310,Percent,ExportsInUSD
country/IND,2025,6850100000,dcid:Exports_EconomicActivity_WiresRodsTubesPlatesElectrodesOfBaseMetalOrMet8311,INR,ExportsInUSD
country/IND,2025,0.0185,dcid:Exports_EconomicActivity_WiresRodsTubesPlatesElectrodesOfBaseMetalOrMet8311_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,15.57,dcid:GrowthRate_Exports_EconomicActivity_WiresRodsTubesPlatesElectrodesOfBaseMetalOrMet8311,Percent,ExportsInUSD
country/IND,2025,23300000,dcid:Exports_EconomicActivity_NuclearReactorsFuelElementsCartridgesNonIrradiated,INR,ExportsInUSD
country/IND,2025,0.0001,dcid:Exports_EconomicActivity_NuclearReactorsFuelElementsCartridgesNonIrradiated_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,107.79,dcid:GrowthRate_Exports_EconomicActivity_NuclearReactorsFuelElementsCartridgesNonIrradiated,Percent,ExportsInUSD
country/IND,2025,16731400000,dcid:Exports_EconomicActivity_BoilersSteamOrOtherVapourGeneratingOtherThan,INR,ExportsInUSD
country/IND,2025,0.0452,dcid:Exports_EconomicActivity_BoilersSteamOrOtherVapourGeneratingOtherThan_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,12.54,dcid:GrowthRate_Exports_EconomicActivity_BoilersSteamOrOtherVapourGeneratingOtherThan,Percent,ExportsInUSD
country/IND,2025,213700000,dcid:Exports_EconomicActivity_CentralHeatingBoilersExcludingThoseOfHeadingNo8402,INR,ExportsInUSD
country/IND,2025,0.0006,dcid:Exports_EconomicActivity_CentralHeatingBoilersExcludingThoseOfHeadingNo8402_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,-41.92,dcid:GrowthRate_Exports_EconomicActivity_CentralHeatingBoilersExcludingThoseOfHeadingNo8402,Percent,ExportsInUSD
country/IND,2025,4029200000,dcid:Exports_EconomicActivity_AuxiliaryPlantForUseWithBoilersOfHeadingNo8402Or,INR,ExportsInUSD
country/IND,2025,0.0109,dcid:Exports_EconomicActivity_AuxiliaryPlantForUseWithBoilersOfHeadingNo8402Or_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,-17.15,dcid:GrowthRate_Exports_EconomicActivity_AuxiliaryPlantForUseWithBoilersOfHeadingNo8402Or,Percent,ExportsInUSD
country/IND,2025,1805400000,dcid:Exports_EconomicActivity_GeneratorsForProducerOrWaterGasWithOrWithoutTheir,INR,ExportsInUSD
country/IND,2025,0.0049,dcid:Exports_EconomicActivity_GeneratorsForProducerOrWaterGasWithOrWithoutTheir_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,-41.62,dcid:GrowthRate_Exports_EconomicActivity_GeneratorsForProducerOrWaterGasWithOrWithoutTheir,Percent,ExportsInUSD
country/IND,2025,12818300000,dcid:Exports_EconomicActivity_TurbinesSteamAndOtherVapourTurbines,INR,ExportsInUSD
country/IND,2025,0.0346,dcid:Exports_EconomicActivity_TurbinesSteamAndOtherVapourTurbines_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,4.81,dcid:GrowthRate_Exports_EconomicActivity_TurbinesSteamAndOtherVapourTurbines,Percent,ExportsInUSD
country/IND,2025,46957600000,dcid:Exports_EconomicActivity_ReciprocatingOrRotaryInternalCombustionPiston,INR,ExportsInUSD
country/IND,2025,0.1268,dcid:Exports_EconomicActivity_ReciprocatingOrRotaryInternalCombustionPiston_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,21.52,dcid:GrowthRate_Exports_EconomicActivity_ReciprocatingOrRotaryInternalCombustionPiston,Percent,ExportsInUSD
country/IND,2025,112343100000,dcid:Exports_EconomicActivity_CompressionIgnitionInternalCombustionPistonEngines,INR,ExportsInUSD
country/IND,2025,0.3034,dcid:Exports_EconomicActivity_CompressionIgnitionInternalCombustionPistonEngines_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,5.18,dcid:GrowthRate_Exports_EconomicActivity_CompressionIgnitionInternalCombustionPistonEngines,Percent,ExportsInUSD
country/IND,2025,140911000000,dcid:Exports_EconomicActivity_PartsSuitableForUseSolelyOrPrincipallyWithThe,INR,ExportsInUSD
country/IND,2025,0.3805,dcid:Exports_EconomicActivity_PartsSuitableForUseSolelyOrPrincipallyWithThe_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,7.15,dcid:GrowthRate_Exports_EconomicActivity_PartsSuitableForUseSolelyOrPrincipallyWithThe,Percent,ExportsInUSD
country/IND,2025,5097800000,dcid:Exports_EconomicActivity_TurbinesHydraulicWaterWheelsAndRegulatorsTherefor,INR,ExportsInUSD
country/IND,2025,0.0138,dcid:Exports_EconomicActivity_TurbinesHydraulicWaterWheelsAndRegulatorsTherefor_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,24.94,dcid:GrowthRate_Exports_EconomicActivity_TurbinesHydraulicWaterWheelsAndRegulatorsTherefor,Percent,ExportsInUSD
country/IND,2025,449807800000,dcid:Exports_EconomicActivity_TurboJetsTurboPropellersAndOtherGasTurbines,INR,ExportsInUSD
country/IND,2025,1.2146,dcid:Exports_EconomicActivity_TurboJetsTurboPropellersAndOtherGasTurbines_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2025,29.16,dcid:GrowthRate_Exports_EconomicActivity_TurboJetsTurboPropellersAndOtherGasTurbines,Percent,ExportsInUSD
country/IND,2025,50350500000,dcid:Exports_EconomicActivity_EnginesAndMotorsNECEGReactionEnginesHydraulicPower,INR,ExportsInUSD
