observationDate,observationAbout,variableMeasured,value,unit,measurementMethod,observationPeriod
2009,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,44000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2010,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,43000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2011,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,45000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2012,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,42000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2013,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,46000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2014,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,50000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2015,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,67000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2016,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,54000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2017,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,59000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2018,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,61000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2019,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,84000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2020,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,74000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2021,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,87000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2022,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,87000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2023,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,81000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2001,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,4988000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2002,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,4622000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2003,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,4752000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2004,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,4784000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2005,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,5474000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2006,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,6277000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2007,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,6540000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2008,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,6651000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2009,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,6787000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2010,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,6831000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2011,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,6968000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2012,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,7005000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2013,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,7049000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2014,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,7132000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2015,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,7244000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2016,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,7556000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2017,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,7742000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2018,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,8362000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2019,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,8759000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2020,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,9790000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2021,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,10107000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2022,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,10317000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2023,wikidataId/Q1445,dcid:NDAP_MilkProduction_Statewise,10808000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2014,wikidataId/Q677037,dcid:NDAP_MilkProduction_Statewise,4207000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2015,wikidataId/Q677037,dcid:NDAP_MilkProduction_Statewise,4442000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2016,wikidataId/Q677037,dcid:NDAP_MilkProduction_Statewise,4681000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2017,wikidataId/Q677037,dcid:NDAP_MilkProduction_Statewise,4965000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2018,wikidataId/Q677037,dcid:NDAP_MilkProduction_Statewise,5416000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2019,wikidataId/Q677037,dcid:NDAP_MilkProduction_Statewise,5590000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2020,wikidataId/Q677037,dcid:NDAP_MilkProduction_Statewise,5765000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2021,wikidataId/Q677037,dcid:NDAP_MilkProduction_Statewise,5808000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2022,wikidataId/Q677037,dcid:NDAP_MilkProduction_Statewise,5855000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2023,wikidataId/Q677037,dcid:NDAP_MilkProduction_Statewise,5840000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2001,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,90000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2002,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,79000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2003,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,84000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2004,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,86000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2005,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,87000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2006,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,89000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2007,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,91000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2008,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,96000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2009,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,100000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2010,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,104000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2011,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,111000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2012,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,118000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2013,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,130000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2014,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,141000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2015,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,152000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2016,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,160000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2017,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,174000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2018,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,185000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2019,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,199000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2020,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,206000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2021,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,217000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2022,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,230000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2023,wikidataId/Q1363,dcid:NDAP_MilkProduction_Statewise,247000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2001,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,14648000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2002,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,15288000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2003,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,15943000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2004,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,16512000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2005,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,17356000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2006,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,18094000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2007,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,18861000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2008,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,19537000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2009,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,20203000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2010,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,21031000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2011,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,22556000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2012,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,23330000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2013,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,24194000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2014,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,25198000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2015,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,26387000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2016,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,27770000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2017,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,29052000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2018,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,30519000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2019,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,31864000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2020,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,31359000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2021,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,33874000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2022,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,36242000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2023,wikidataId/Q1498,dcid:NDAP_MilkProduction_Statewise,38780000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2001,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1066000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2002,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1079000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2003,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1188000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2004,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1195000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2005,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1206000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2006,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1213000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2007,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1221000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2008,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1230000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2009,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1377000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2010,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1383000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2011,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1417000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2012,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1478000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2013,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1550000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2014,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1565000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2015,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1656000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2016,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1692000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2017,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1742000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2018,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1792000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2019,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1845000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2020,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1797000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2021,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1856000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2022,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1859000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2023,wikidataId/Q1499,dcid:NDAP_MilkProduction_Statewise,1898000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2001,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,3515000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2002,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,3600000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2003,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,3686000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2004,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,3790000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2005,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,3891000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2006,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,3983000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2007,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,4087000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2008,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,4176000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2009,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,4300000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2010,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,4471000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2011,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,4672000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2012,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,4859000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2013,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,4906000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2014,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,4961000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2015,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,5038000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2016,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,5183000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2017,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,5389000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2018,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,5607000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2019,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,5869000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2020,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,6165000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2021,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,6414000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2022,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,6969000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2023,wikidataId/Q1356,dcid:NDAP_MilkProduction_Statewise,7650000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2001,wikidataId/Q9357528,dcid:NDAP_MilkProduction_Statewise,294000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2002,wikidataId/Q9357528,dcid:NDAP_MilkProduction_Statewise,296000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2003,wikidataId/Q9357528,dcid:NDAP_MilkProduction_Statewise,299000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2004,wikidataId/Q9357528,dcid:NDAP_MilkProduction_Statewise,303000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2005,wikidataId/Q9357528,dcid:NDAP_MilkProduction_Statewise,310000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2006,wikidataId/Q9357528,dcid:NDAP_MilkProduction_Statewise,288000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2007,wikidataId/Q9357528,dcid:NDAP_MilkProduction_Statewise,445000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2008,wikidataId/Q9357528,dcid:NDAP_MilkProduction_Statewise,450000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2009,wikidataId/Q9357528,dcid:NDAP_MilkProduction_Statewise,466000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2010,wikidataId/Q9357528,dcid:NDAP_MilkProduction_Statewise,480000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2011,wikidataId/Q9357528,dcid:NDAP_MilkProduction_Statewise,502000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2012,wikidataId/Q9357528,dcid:NDAP_MilkProduction_Statewise,287000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2013,wikidataId/Q9357528,dcid:NDAP_MilkProduction_Statewise,284000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2014,wikidataId/Q9357528,dcid:NDAP_MilkProduction_Statewise,280000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2015,wikidataId/Q9357528,dcid:NDAP_MilkProduction_Statewise,281000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2016,wikidataId/Q9357528,dcid:NDAP_MilkProduction_Statewise,279000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2017,wikidataId/Q9357528,dcid:NDAP_MilkProduction_Statewise,279000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2022,wikidataId/Q9357528,dcid:NDAP_MilkProduction_Statewise,488000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2023,wikidataId/Q9357528,dcid:NDAP_MilkProduction_Statewise,488000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
