observationAbout,observationDate,value,variableMeasured,unit,measurementMethod
country/IND,2020,1.606,dcid:Exports_EconomicActivity_ChemicalProductsNEC_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,5116420000,dcid:Exports_EconomicActivity_ChemicalProductsNEC,USDollar,ExportsInUSD
country/IND,2021,1.7533,dcid:Exports_EconomicActivity_ChemicalProductsNEC_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,1.67,dcid:GrowthRate_Exports_EconomicActivity_ChemicalProductsNEC,Percent,ExportsInUSD
country/IND,2020,6917940000,dcid:Exports_EconomicActivity_PlasticsAndArticlesThereof,USDollar,ExportsInUSD
country/IND,2020,2.2077,dcid:Exports_EconomicActivity_PlasticsAndArticlesThereof_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,6871500000,dcid:Exports_EconomicActivity_PlasticsAndArticlesThereof,USDollar,ExportsInUSD
country/IND,2021,2.3548,dcid:Exports_EconomicActivity_PlasticsAndArticlesThereof_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-0.67,dcid:GrowthRate_Exports_EconomicActivity_PlasticsAndArticlesThereof,Percent,ExportsInUSD
country/IND,2020,3161520000,dcid:Exports_EconomicActivity_RubberAndArticlesThereof,USDollar,ExportsInUSD
country/IND,2020,1.0089,dcid:Exports_EconomicActivity_RubberAndArticlesThereof_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,3253990000,dcid:Exports_EconomicActivity_RubberAndArticlesThereof,USDollar,ExportsInUSD
country/IND,2021,1.1151,dcid:Exports_EconomicActivity_RubberAndArticlesThereof_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,2.93,dcid:GrowthRate_Exports_EconomicActivity_RubberAndArticlesThereof,Percent,ExportsInUSD
country/IND,2020,525360000,dcid:Exports_EconomicActivity_RawHidesAndSkinsOtherThanFurskinsAndLeather,USDollar,ExportsInUSD
country/IND,2020,0.1677,dcid:Exports_EconomicActivity_RawHidesAndSkinsOtherThanFurskinsAndLeather_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,378900000,dcid:Exports_EconomicActivity_RawHidesAndSkinsOtherThanFurskinsAndLeather,USDollar,ExportsInUSD
country/IND,2021,0.1298,dcid:Exports_EconomicActivity_RawHidesAndSkinsOtherThanFurskinsAndLeather_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-27.88,dcid:GrowthRate_Exports_EconomicActivity_RawHidesAndSkinsOtherThanFurskinsAndLeather,Percent,ExportsInUSD
country/IND,2020,2426070000,dcid:Exports_EconomicActivity_ArticlesOfLeatherSaddleryAndHarnessTravelGoods,USDollar,ExportsInUSD
country/IND,2020,0.7742,dcid:Exports_EconomicActivity_ArticlesOfLeatherSaddleryAndHarnessTravelGoods_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,1829410000,dcid:Exports_EconomicActivity_ArticlesOfLeatherSaddleryAndHarnessTravelGoods,USDollar,ExportsInUSD
country/IND,2021,0.6269,dcid:Exports_EconomicActivity_ArticlesOfLeatherSaddleryAndHarnessTravelGoods_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-24.59,dcid:GrowthRate_Exports_EconomicActivity_ArticlesOfLeatherSaddleryAndHarnessTravelGoods,Percent,ExportsInUSD
country/IND,2020,12670000,dcid:Exports_EconomicActivity_FurskinsAndArtificialFurManufacturesThereof,USDollar,ExportsInUSD
country/IND,2020,0.004,dcid:Exports_EconomicActivity_FurskinsAndArtificialFurManufacturesThereof_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,14150000,dcid:Exports_EconomicActivity_FurskinsAndArtificialFurManufacturesThereof,USDollar,ExportsInUSD
country/IND,2021,0.0048,dcid:Exports_EconomicActivity_FurskinsAndArtificialFurManufacturesThereof_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,11.68,dcid:GrowthRate_Exports_EconomicActivity_FurskinsAndArtificialFurManufacturesThereof,Percent,ExportsInUSD
country/IND,2020,442510000,dcid:Exports_EconomicActivity_WoodAndArticlesOfWoodWoodCharcoal,USDollar,ExportsInUSD
country/IND,2020,0.1412,dcid:Exports_EconomicActivity_WoodAndArticlesOfWoodWoodCharcoal_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,473440000,dcid:Exports_EconomicActivity_WoodAndArticlesOfWoodWoodCharcoal,USDollar,ExportsInUSD
country/IND,2021,0.1622,dcid:Exports_EconomicActivity_WoodAndArticlesOfWoodWoodCharcoal_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,6.99,dcid:GrowthRate_Exports_EconomicActivity_WoodAndArticlesOfWoodWoodCharcoal,Percent,ExportsInUSD
country/IND,2020,3180000,dcid:Exports_EconomicActivity_CorkAndArticlesOfCork,USDollar,ExportsInUSD
country/IND,2020,0.001,dcid:Exports_EconomicActivity_CorkAndArticlesOfCork_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,3730000,dcid:Exports_EconomicActivity_CorkAndArticlesOfCork,USDollar,ExportsInUSD
country/IND,2021,0.0013,dcid:Exports_EconomicActivity_CorkAndArticlesOfCork_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,17.35,dcid:GrowthRate_Exports_EconomicActivity_CorkAndArticlesOfCork,Percent,ExportsInUSD
country/IND,2020,49870000,dcid:Exports_EconomicActivity_ManufacturesOfStrawEspartoOrOtherPlaitingMaterials,USDollar,ExportsInUSD
country/IND,2020,0.0159,dcid:Exports_EconomicActivity_ManufacturesOfStrawEspartoOrOtherPlaitingMaterials_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,44690000,dcid:Exports_EconomicActivity_ManufacturesOfStrawEspartoOrOtherPlaitingMaterials,USDollar,ExportsInUSD
country/IND,2021,0.0153,dcid:Exports_EconomicActivity_ManufacturesOfStrawEspartoOrOtherPlaitingMaterials_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-10.39,dcid:GrowthRate_Exports_EconomicActivity_ManufacturesOfStrawEspartoOrOtherPlaitingMaterials,Percent,ExportsInUSD
country/IND,2020,8840000,dcid:Exports_EconomicActivity_PulpOfWoodOrOtherFibrousCellulosicMaterial,USDollar,ExportsInUSD
country/IND,2020,0.0028,dcid:Exports_EconomicActivity_PulpOfWoodOrOtherFibrousCellulosicMaterial_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,10780000,dcid:Exports_EconomicActivity_PulpOfWoodOrOtherFibrousCellulosicMaterial,USDollar,ExportsInUSD
country/IND,2021,0.0037,dcid:Exports_EconomicActivity_PulpOfWoodOrOtherFibrousCellulosicMaterial_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,22.05,dcid:GrowthRate_Exports_EconomicActivity_PulpOfWoodOrOtherFibrousCellulosicMaterial,Percent,ExportsInUSD
country/IND,2020,1951890000,dcid:Exports_EconomicActivity_PaperAndPaperboardArticlesOfPaperPulpOfPaperOr,USDollar,ExportsInUSD
country/IND,2020,0.6229,dcid:Exports_EconomicActivity_PaperAndPaperboardArticlesOfPaperPulpOfPaperOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,1940950000,dcid:Exports_EconomicActivity_PaperAndPaperboardArticlesOfPaperPulpOfPaperOr,USDollar,ExportsInUSD
country/IND,2021,0.6651,dcid:Exports_EconomicActivity_PaperAndPaperboardArticlesOfPaperPulpOfPaperOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-0.56,dcid:GrowthRate_Exports_EconomicActivity_PaperAndPaperboardArticlesOfPaperPulpOfPaperOr,Percent,ExportsInUSD
country/IND,2020,340780000,dcid:Exports_EconomicActivity_PrintedBooksNewspapersPicturesAndOtherProductsOf,USDollar,ExportsInUSD
country/IND,2020,0.1088,dcid:Exports_EconomicActivity_PrintedBooksNewspapersPicturesAndOtherProductsOf_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,249400000,dcid:Exports_EconomicActivity_PrintedBooksNewspapersPicturesAndOtherProductsOf,USDollar,ExportsInUSD
country/IND,2021,0.0855,dcid:Exports_EconomicActivity_PrintedBooksNewspapersPicturesAndOtherProductsOf_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-26.81,dcid:GrowthRate_Exports_EconomicActivity_PrintedBooksNewspapersPicturesAndOtherProductsOf,Percent,ExportsInUSD
country/IND,2020,83960000,dcid:Exports_EconomicActivity_Silk,USDollar,ExportsInUSD
country/IND,2020,0.0268,dcid:Exports_EconomicActivity_Silk_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,79210000,dcid:Exports_EconomicActivity_Silk,USDollar,ExportsInUSD
country/IND,2021,0.0271,dcid:Exports_EconomicActivity_Silk_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-5.65,dcid:GrowthRate_Exports_EconomicActivity_Silk,Percent,ExportsInUSD
country/IND,2020,160290000,dcid:Exports_EconomicActivity_WoolFineOrCoarseAnimalHairHorsehairYarnAndWoven,USDollar,ExportsInUSD
country/IND,2020,0.0512,dcid:Exports_EconomicActivity_WoolFineOrCoarseAnimalHairHorsehairYarnAndWoven_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,88670000,dcid:Exports_EconomicActivity_WoolFineOrCoarseAnimalHairHorsehairYarnAndWoven,USDollar,ExportsInUSD
country/IND,2021,0.0304,dcid:Exports_EconomicActivity_WoolFineOrCoarseAnimalHairHorsehairYarnAndWoven_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-44.68,dcid:GrowthRate_Exports_EconomicActivity_WoolFineOrCoarseAnimalHairHorsehairYarnAndWoven,Percent,ExportsInUSD
country/IND,2020,5736730000,dcid:Exports_EconomicActivity_Cotton52,USDollar,ExportsInUSD
country/IND,2020,1.8307,dcid:Exports_EconomicActivity_Cotton52_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,6319090000,dcid:Exports_EconomicActivity_Cotton52,USDollar,ExportsInUSD
country/IND,2021,2.1655,dcid:Exports_EconomicActivity_Cotton52_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,10.15,dcid:GrowthRate_Exports_EconomicActivity_Cotton52,Percent,ExportsInUSD
country/IND,2020,447070000,dcid:Exports_EconomicActivity_VegetableTextileFibresPaperYarnAndWovenFabricsOf,USDollar,ExportsInUSD
country/IND,2020,0.1427,dcid:Exports_EconomicActivity_VegetableTextileFibresPaperYarnAndWovenFabricsOf_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,533800000,dcid:Exports_EconomicActivity_VegetableTextileFibresPaperYarnAndWovenFabricsOf,USDollar,ExportsInUSD
country/IND,2021,0.1829,dcid:Exports_EconomicActivity_VegetableTextileFibresPaperYarnAndWovenFabricsOf_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,19.4,dcid:GrowthRate_Exports_EconomicActivity_VegetableTextileFibresPaperYarnAndWovenFabricsOf,Percent,ExportsInUSD
country/IND,2020,2391790000,dcid:Exports_EconomicActivity_ManMadeFilamentsStripAndTheLikeOfManMadeTextile,USDollar,ExportsInUSD
country/IND,2020,0.7633,dcid:Exports_EconomicActivity_ManMadeFilamentsStripAndTheLikeOfManMadeTextile_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,1554350000,dcid:Exports_EconomicActivity_ManMadeFilamentsStripAndTheLikeOfManMadeTextile,USDollar,ExportsInUSD
country/IND,2021,0.5327,dcid:Exports_EconomicActivity_ManMadeFilamentsStripAndTheLikeOfManMadeTextile_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-35.01,dcid:GrowthRate_Exports_EconomicActivity_ManMadeFilamentsStripAndTheLikeOfManMadeTextile,Percent,ExportsInUSD
country/IND,2020,1669060000,dcid:Exports_EconomicActivity_ManMadeStapleFibres,USDollar,ExportsInUSD
country/IND,2020,0.5326,dcid:Exports_EconomicActivity_ManMadeStapleFibres_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,1292670000,dcid:Exports_EconomicActivity_ManMadeStapleFibres,USDollar,ExportsInUSD
country/IND,2021,0.443,dcid:Exports_EconomicActivity_ManMadeStapleFibres_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-22.55,dcid:GrowthRate_Exports_EconomicActivity_ManMadeStapleFibres,Percent,ExportsInUSD
country/IND,2020,412830000,dcid:Exports_EconomicActivity_WaddingFeltAndNonwovensSpecialYarnsTwineCordage,USDollar,ExportsInUSD
country/IND,2020,0.1317,dcid:Exports_EconomicActivity_WaddingFeltAndNonwovensSpecialYarnsTwineCordage_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,495850000,dcid:Exports_EconomicActivity_WaddingFeltAndNonwovensSpecialYarnsTwineCordage,USDollar,ExportsInUSD
country/IND,2021,0.1699,dcid:Exports_EconomicActivity_WaddingFeltAndNonwovensSpecialYarnsTwineCordage_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,20.11,dcid:GrowthRate_Exports_EconomicActivity_WaddingFeltAndNonwovensSpecialYarnsTwineCordage,Percent,ExportsInUSD
country/IND,2020,1666160000,dcid:Exports_EconomicActivity_CarpetsAndOtherTextileFloorCoverings,USDollar,ExportsInUSD
country/IND,2020,0.5317,dcid:Exports_EconomicActivity_CarpetsAndOtherTextileFloorCoverings_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,1869210000,dcid:Exports_EconomicActivity_CarpetsAndOtherTextileFloorCoverings,USDollar,ExportsInUSD
country/IND,2021,0.6406,dcid:Exports_EconomicActivity_CarpetsAndOtherTextileFloorCoverings_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,12.19,dcid:GrowthRate_Exports_EconomicActivity_CarpetsAndOtherTextileFloorCoverings,Percent,ExportsInUSD
country/IND,2020,418990000,dcid:Exports_EconomicActivity_FabricsSpecialWovenFabricsTuftedTextileFabricsLace,USDollar,ExportsInUSD
country/IND,2020,0.1337,dcid:Exports_EconomicActivity_FabricsSpecialWovenFabricsTuftedTextileFabricsLace_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,313850000,dcid:Exports_EconomicActivity_FabricsSpecialWovenFabricsTuftedTextileFabricsLace,USDollar,ExportsInUSD
country/IND,2021,0.1076,dcid:Exports_EconomicActivity_FabricsSpecialWovenFabricsTuftedTextileFabricsLace_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-25.1,dcid:GrowthRate_Exports_EconomicActivity_FabricsSpecialWovenFabricsTuftedTextileFabricsLace,Percent,ExportsInUSD
country/IND,2020,291100000,dcid:Exports_EconomicActivity_TextileFabricsImpregnatedCoatedCoveredOrLaminate59,USDollar,ExportsInUSD
country/IND,2020,0.0929,dcid:Exports_EconomicActivity_TextileFabricsImpregnatedCoatedCoveredOrLaminate59_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,363630000,dcid:Exports_EconomicActivity_TextileFabricsImpregnatedCoatedCoveredOrLaminate59,USDollar,ExportsInUSD
country/IND,2021,0.1246,dcid:Exports_EconomicActivity_TextileFabricsImpregnatedCoatedCoveredOrLaminate59_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,24.92,dcid:GrowthRate_Exports_EconomicActivity_TextileFabricsImpregnatedCoatedCoveredOrLaminate59,Percent,ExportsInUSD
country/IND,2020,422290000,dcid:Exports_EconomicActivity_FabricsKnittedOrCrocheted,USDollar,ExportsInUSD
country/IND,2020,0.1348,dcid:Exports_EconomicActivity_FabricsKnittedOrCrocheted_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,482410000,dcid:Exports_EconomicActivity_FabricsKnittedOrCrocheted,USDollar,ExportsInUSD
country/IND,2021,0.1653,dcid:Exports_EconomicActivity_FabricsKnittedOrCrocheted_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,14.24,dcid:GrowthRate_Exports_EconomicActivity_FabricsKnittedOrCrocheted,Percent,ExportsInUSD
country/IND,2020,7514840000,dcid:Exports_EconomicActivity_ApparelAndClothingAccessoriesKnittedOrCrocheted,USDollar,ExportsInUSD
country/IND,2020,2.3981,dcid:Exports_EconomicActivity_ApparelAndClothingAccessoriesKnittedOrCrocheted_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,6348030000,dcid:Exports_EconomicActivity_ApparelAndClothingAccessoriesKnittedOrCrocheted,USDollar,ExportsInUSD
country/IND,2021,2.1754,dcid:Exports_EconomicActivity_ApparelAndClothingAccessoriesKnittedOrCrocheted_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-15.53,dcid:GrowthRate_Exports_EconomicActivity_ApparelAndClothingAccessoriesKnittedOrCrocheted,Percent,ExportsInUSD
country/IND,2020,7994770000,dcid:Exports_EconomicActivity_ApparelAndClothingAccessoriesNotKnittedOrCrocheted,USDollar,ExportsInUSD
country/IND,2020,2.5513,dcid:Exports_EconomicActivity_ApparelAndClothingAccessoriesNotKnittedOrCrocheted_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,5941850000,dcid:Exports_EconomicActivity_ApparelAndClothingAccessoriesNotKnittedOrCrocheted,USDollar,ExportsInUSD
country/IND,2021,2.0362,dcid:Exports_EconomicActivity_ApparelAndClothingAccessoriesNotKnittedOrCrocheted_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-25.68,dcid:GrowthRate_Exports_EconomicActivity_ApparelAndClothingAccessoriesNotKnittedOrCrocheted,Percent,ExportsInUSD
country/IND,2020,5011850000,dcid:Exports_EconomicActivity_TextilesMadeUpArticlesSetsWornClothingAndWorn,USDollar,ExportsInUSD
country/IND,2020,1.5994,dcid:Exports_EconomicActivity_TextilesMadeUpArticlesSetsWornClothingAndWorn_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,5221830000,dcid:Exports_EconomicActivity_TextilesMadeUpArticlesSetsWornClothingAndWorn,USDollar,ExportsInUSD
country/IND,2021,1.7895,dcid:Exports_EconomicActivity_TextilesMadeUpArticlesSetsWornClothingAndWorn_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,4.19,dcid:GrowthRate_Exports_EconomicActivity_TextilesMadeUpArticlesSetsWornClothingAndWorn,Percent,ExportsInUSD
country/IND,2020,2630620000,dcid:Exports_EconomicActivity_FootwearGaitersAndTheLikePartsOfSuchArticles,USDollar,ExportsInUSD
country/IND,2020,0.8395,dcid:Exports_EconomicActivity_FootwearGaitersAndTheLikePartsOfSuchArticles_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,1877450000,dcid:Exports_EconomicActivity_FootwearGaitersAndTheLikePartsOfSuchArticles,USDollar,ExportsInUSD
country/IND,2021,0.6434,dcid:Exports_EconomicActivity_FootwearGaitersAndTheLikePartsOfSuchArticles_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-28.63,dcid:GrowthRate_Exports_EconomicActivity_FootwearGaitersAndTheLikePartsOfSuchArticles,Percent,ExportsInUSD
country/IND,2020,60120000,dcid:Exports_EconomicActivity_HeadgearAndPartsThereof,USDollar,ExportsInUSD
country/IND,2020,0.0192,dcid:Exports_EconomicActivity_HeadgearAndPartsThereof_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,66520000,dcid:Exports_EconomicActivity_HeadgearAndPartsThereof,USDollar,ExportsInUSD
country/IND,2021,0.0228,dcid:Exports_EconomicActivity_HeadgearAndPartsThereof_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,10.65,dcid:GrowthRate_Exports_EconomicActivity_HeadgearAndPartsThereof,Percent,ExportsInUSD
country/IND,2020,3110000,dcid:Exports_EconomicActivity_UmbrellasSunUmbrellasWalkingSticksSeatSticksWhips,USDollar,ExportsInUSD
country/IND,2020,0.001,dcid:Exports_EconomicActivity_UmbrellasSunUmbrellasWalkingSticksSeatSticksWhips_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,2830000,dcid:Exports_EconomicActivity_UmbrellasSunUmbrellasWalkingSticksSeatSticksWhips,USDollar,ExportsInUSD
country/IND,2021,0.001,dcid:Exports_EconomicActivity_UmbrellasSunUmbrellasWalkingSticksSeatSticksWhips_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,-8.89,dcid:GrowthRate_Exports_EconomicActivity_UmbrellasSunUmbrellasWalkingSticksSeatSticksWhips,Percent,ExportsInUSD
country/IND,2020,260750000,dcid:Exports_EconomicActivity_FeathersAndDownPreparedAndArticlesMadeOfFeatherOr,USDollar,ExportsInUSD
country/IND,2020,0.0832,dcid:Exports_EconomicActivity_FeathersAndDownPreparedAndArticlesMadeOfFeatherOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,372190000,dcid:Exports_EconomicActivity_FeathersAndDownPreparedAndArticlesMadeOfFeatherOr,USDollar,ExportsInUSD
country/IND,2021,0.1275,dcid:Exports_EconomicActivity_FeathersAndDownPreparedAndArticlesMadeOfFeatherOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2021,42.74,dcid:GrowthRate_Exports_EconomicActivity_FeathersAndDownPreparedAndArticlesMadeOfFeatherOr,Percent,ExportsInUSD
country/IND,2020,1686560000,dcid:Exports_EconomicActivity_StonePlasterCementAsbestosMicaOrSimilarMaterials,USDollar,ExportsInUSD
country/IND,2020,0.5382,dcid:Exports_EconomicActivity_StonePlasterCementAsbestosMicaOrSimilarMaterials_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
